# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_initiator_codon_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_non_coding_transcript_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_start_retained_variant	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
exon-XM_012191358.1-1	GENE_exon-XM_012191358.1-1	rna-XM_012191358.1	protein_coding	0	1	0	17	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8
exon-XM_012191359.1-1	GENE_exon-XM_012191359.1-1	rna-XM_012191359.1	protein_coding	0	0	1	17	4	0	0	0	0	0	0	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7
exon-XM_012191360.1-1	GENE_exon-XM_012191360.1-1	rna-XM_012191360.1	protein_coding	0	0	1	10	0	0	0	0	0	0	0	7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3
exon-XM_012191361.1-1	GENE_exon-XM_012191361.1-1	rna-XM_012191361.1	protein_coding	0	0	0	4	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
exon-XM_012191362.1-1	GENE_exon-XM_012191362.1-1	rna-XM_012191362.1	protein_coding	0	0	0	4	1	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
exon-XM_012191363.1-1	GENE_exon-XM_012191363.1-1	rna-XM_012191363.1	protein_coding	0	0	0	4	1	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
exon-XM_012191364.1-1	GENE_exon-XM_012191364.1-1	rna-XM_012191364.1	protein_coding	0	0	0	6	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
exon-XM_012191365.1-1	GENE_exon-XM_012191365.1-1	rna-XM_012191365.1	protein_coding	0	0	0	5	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
exon-XM_012191366.1-1	GENE_exon-XM_012191366.1-1	rna-XM_012191366.1	protein_coding	0	0	0	23	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
exon-XM_012191367.1-1	GENE_exon-XM_012191367.1-1	rna-XM_012191367.1	protein_coding	0	1	2	20	0	0	0	0	0	0	0	6	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	14
exon-XM_012191368.1-1	GENE_exon-XM_012191368.1-1	rna-XM_012191368.1	protein_coding	1	4	0	58	2	0	6	0	0	0	0	8	1	0	9	0	0	0	0	0	2	0	0	0	0	0	2	35
exon-XM_012191369.1-1	GENE_exon-XM_012191369.1-1	rna-XM_012191369.1	protein_coding	0	3	0	65	0	0	2	0	0	0	0	40	0	0	3	0	0	0	0	0	1	0	0	0	0	0	2	21
exon-XM_012191370.1-1	GENE_exon-XM_012191370.1-1	rna-XM_012191370.1	protein_coding	0	0	1	58	6	0	0	0	0	0	0	19	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	33
exon-XM_012191371.1-1	GENE_exon-XM_012191371.1-1	rna-XM_012191371.1	protein_coding	0	1	2	56	0	0	0	0	0	0	0	39	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	17
exon-XM_012191372.1-1	GENE_exon-XM_012191372.1-1	rna-XM_012191372.1	protein_coding	0	5	2	35	0	0	0	0	0	0	0	16	0	0	1	2	0	0	0	0	1	0	0	0	0	0	4	19
exon-XM_012191373.1-1	GENE_exon-XM_012191373.1-1	rna-XM_012191373.1	protein_coding	3	1	7	28	1	0	0	0	0	0	0	16	1	0	5	7	0	0	0	0	2	0	0	2	0	0	0	7
exon-XM_012191374.1-1	GENE_exon-XM_012191374.1-1	rna-XM_012191374.1	protein_coding	0	2	0	30	0	0	0	0	0	0	0	23	0	0	2	0	0	0	0	0	1	0	0	0	0	0	1	6
exon-XM_012191375.1-1	GENE_exon-XM_012191375.1-1	rna-XM_012191375.1	protein_coding	0	2	0	26	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	6
exon-XM_012191376.1-1	GENE_exon-XM_012191376.1-1	rna-XM_012191376.1	protein_coding	0	0	0	13	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
exon-XM_012191377.1-1	GENE_exon-XM_012191377.1-1	rna-XM_012191377.1	protein_coding	0	0	1	11	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7
exon-XM_012191378.1-1	GENE_exon-XM_012191378.1-1	rna-XM_012191378.1	protein_coding	0	0	0	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
exon-XM_012191379.1-1	GENE_exon-XM_012191379.1-1	rna-XM_012191379.1	protein_coding	0	1	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
exon-XM_012191380.1-1	GENE_exon-XM_012191380.1-1	rna-XM_012191380.1	protein_coding	0	1	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
exon-XM_012191381.1-1	GENE_exon-XM_012191381.1-1	rna-XM_012191381.1	protein_coding	0	0	0	8	0	0	0	0	0	0	0	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
exon-XM_012191382.1-1	GENE_exon-XM_012191382.1-1	rna-XM_012191382.1	protein_coding	0	0	0	11	0	0	2	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
exon-XM_012191383.1-1	GENE_exon-XM_012191383.1-1	rna-XM_012191383.1	protein_coding	0	3	5	35	2	0	0	0	0	0	1	29	0	0	0	4	0	0	0	0	0	0	0	0	0	0	3	4
exon-XM_012191384.1-1	GENE_exon-XM_012191384.1-1	rna-XM_012191384.1	protein_coding	0	11	4	25	0	0	0	0	0	0	0	9	0	0	2	4	0	0	0	0	1	0	0	0	0	0	11	14
exon-XM_012191385.1-1	GENE_exon-XM_012191385.1-1	rna-XM_012191385.1	protein_coding	0	8	2	30	0	0	0	0	0	0	0	4	0	0	4	2	0	0	0	0	1	0	0	0	0	0	7	23
exon-XM_012191386.1-1	GENE_exon-XM_012191386.1-1	rna-XM_012191386.1	protein_coding	0	0	2	19	0	0	0	0	0	0	0	17	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
exon-XM_012191387.1-1	GENE_exon-XM_012191387.1-1	rna-XM_012191387.1	protein_coding	0	0	2	19	0	0	0	0	0	0	0	17	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
exon-XM_012191388.1-1	GENE_exon-XM_012191388.1-1	rna-XM_012191388.1	protein_coding	0	0	1	13	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	12
exon-XM_012191389.1-1	GENE_exon-XM_012191389.1-1	rna-XM_012191389.1	protein_coding	0	0	0	5	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
exon-XM_012191390.1-1	GENE_exon-XM_012191390.1-1	rna-XM_012191390.1	protein_coding	0	1	1	4	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	3
exon-XM_012191391.1-1	GENE_exon-XM_012191391.1-1	rna-XM_012191391.1	protein_coding	0	0	1	9	1	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4
exon-XM_012191392.1-1	GENE_exon-XM_012191392.1-1	rna-XM_012191392.1	protein_coding	0	1	0	39	0	0	1	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	34
exon-XM_012191393.1-1	GENE_exon-XM_012191393.1-1	rna-XM_012191393.1	protein_coding	0	2	0	54	3	0	1	0	0	0	0	42	0	0	1	0	0	0	0	0	1	0	0	0	0	0	2	7
exon-XM_012191394.1-1	GENE_exon-XM_012191394.1-1	rna-XM_012191394.1	protein_coding	0	3	1	51	1	0	0	0	0	0	0	11	0	0	2	1	0	0	0	0	1	0	0	0	0	0	2	38
exon-XM_012191395.1-1	GENE_exon-XM_012191395.1-1	rna-XM_012191395.1	protein_coding	0	6	2	56	8	0	2	0	0	0	0	27	0	0	3	2	0	0	0	0	1	0	0	0	0	0	5	17
exon-XM_012191396.1-1	GENE_exon-XM_012191396.1-1	rna-XM_012191396.1	protein_coding	0	2	0	75	4	0	0	0	0	0	0	31	0	0	4	0	0	0	0	0	0	0	0	0	0	0	2	36
exon-XM_012191397.1-1	GENE_exon-XM_012191397.1-1	rna-XM_012191397.1	protein_coding	0	2	0	75	4	0	2	0	0	0	0	31	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	36
exon-XM_012191398.1-1	GENE_exon-XM_012191398.1-1	rna-XM_012191398.1	protein_coding	0	1	4	96	1	0	0	0	0	0	0	53	0	0	1	4	0	0	0	0	1	0	0	0	0	0	0	42
exon-XM_012191399.1-1	GENE_exon-XM_012191399.1-1	rna-XM_012191399.1	protein_coding	0	0	1	89	1	0	1	0	0	0	0	35	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	47
exon-XM_012191400.1-1	GENE_exon-XM_012191400.1-1	rna-XM_012191400.1	protein_coding	0	12	3	70	8	0	2	0	0	0	0	29	0	0	8	3	0	0	0	0	3	0	0	0	0	0	9	26
exon-XM_012191401.1-1	GENE_exon-XM_012191401.1-1	rna-XM_012191401.1	protein_coding	0	2	3	35	3	0	1	0	0	0	0	18	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	13
exon-XM_012191402.1-1	GENE_exon-XM_012191402.1-1	rna-XM_012191402.1	protein_coding	0	3	0	28	2	0	0	0	0	0	0	12	0	0	2	0	0	0	0	0	1	0	0	0	0	0	2	13
exon-XM_012191403.1-1	GENE_exon-XM_012191403.1-1	rna-XM_012191403.1	protein_coding	0	3	1	26	0	1	2	0	0	0	0	14	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	10
exon-XM_012191404.1-1	GENE_exon-XM_012191404.1-1	rna-XM_012191404.1	protein_coding	0	0	0	9	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
exon-XM_012191405.1-1	GENE_exon-XM_012191405.1-1	rna-XM_012191405.1	protein_coding	0	1	0	17	1	0	2	0	0	0	0	4	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	10
exon-XM_012191406.1-1	GENE_exon-XM_012191406.1-1	rna-XM_012191406.1	protein_coding	0	1	0	14	0	1	2	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
exon-XM_012191407.1-1	GENE_exon-XM_012191407.1-1	rna-XM_012191407.1	protein_coding	0	1	1	12	0	0	1	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	8
exon-XM_012191408.1-1	GENE_exon-XM_012191408.1-1	rna-XM_012191408.1	protein_coding	0	1	1	12	0	0	1	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	8
exon-XM_012191409.1-1	GENE_exon-XM_012191409.1-1	rna-XM_012191409.1	protein_coding	0	2	0	13	0	0	0	0	0	0	0	5	0	0	2	0	0	0	0	0	1	0	0	0	0	0	1	7
exon-XM_012191410.1-1	GENE_exon-XM_012191410.1-1	rna-XM_012191410.1	protein_coding	0	2	0	13	0	0	0	0	0	0	0	5	0	0	2	0	0	0	0	0	1	0	0	0	0	0	1	7
exon-XM_012191411.1-1	GENE_exon-XM_012191411.1-1	rna-XM_012191411.1	protein_coding	0	0	0	18	2	0	1	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
exon-XM_012191412.1-1	GENE_exon-XM_012191412.1-1	rna-XM_012191412.1	protein_coding	0	2	1	12	1	0	0	0	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	6
exon-XM_012191413.1-1	GENE_exon-XM_012191413.1-1	rna-XM_012191413.1	protein_coding	0	1	1	15	2	0	0	0	0	0	0	8	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	4
exon-XM_012191414.1-1	GENE_exon-XM_012191414.1-1	rna-XM_012191414.1	protein_coding	0	0	0	21	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
exon-XM_012191415.1-1	GENE_exon-XM_012191415.1-1	rna-XM_012191415.1	protein_coding	0	0	0	20	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
exon-XM_012191416.1-1	GENE_exon-XM_012191416.1-1	rna-XM_012191416.1	protein_coding	1	1	3	13	1	0	0	0	1	0	0	5	0	0	1	2	0	0	0	1	0	0	0	0	0	0	1	7
exon-XM_012191417.1-1	GENE_exon-XM_012191417.1-1	rna-XM_012191417.1	protein_coding	0	1	1	16	1	0	1	0	0	0	0	7	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	6
exon-XM_012191418.1-1	GENE_exon-XM_012191418.1-1	rna-XM_012191418.1	protein_coding	0	1	0	22	1	0	0	0	0	0	0	11	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	9
exon-XM_012191419.1-1	GENE_exon-XM_012191419.1-1	rna-XM_012191419.1	protein_coding	0	0	0	19	0	0	0	0	0	0	0	10	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	8
exon-XM_012191420.1-1	GENE_exon-XM_012191420.1-1	rna-XM_012191420.1	protein_coding	0	0	2	20	0	0	1	0	0	0	0	14	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	5
exon-XM_012191421.1-1	GENE_exon-XM_012191421.1-1	rna-XM_012191421.1	protein_coding	0	4	0	18	1	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	12
exon-XM_012191422.1-1	GENE_exon-XM_012191422.1-1	rna-XM_012191422.1	protein_coding	0	2	1	22	1	0	0	0	0	0	0	7	0	0	3	1	0	0	0	0	0	0	0	0	0	0	2	11
exon-XM_012191423.1-1	GENE_exon-XM_012191423.1-1	rna-XM_012191423.1	protein_coding	0	0	0	21	1	0	0	0	0	0	0	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	13
exon-XM_012191424.1-1	GENE_exon-XM_012191424.1-1	rna-XM_012191424.1	protein_coding	0	0	1	30	0	0	5	0	0	0	0	8	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	14
exon-XM_012191425.1-1	GENE_exon-XM_012191425.1-1	rna-XM_012191425.1	protein_coding	0	2	0	25	0	0	0	0	0	0	0	13	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	11
exon-XM_012191426.1-1	GENE_exon-XM_012191426.1-1	rna-XM_012191426.1	protein_coding	0	1	0	25	0	0	0	0	0	0	0	18	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	7
exon-XM_012191427.1-1	GENE_exon-XM_012191427.1-1	rna-XM_012191427.1	protein_coding	0	3	1	17	0	0	0	0	0	0	0	5	0	0	1	1	0	0	0	0	1	0	0	0	0	0	2	12
exon-XM_012191428.1-1	GENE_exon-XM_012191428.1-1	rna-XM_012191428.1	protein_coding	0	0	0	18	0	0	1	0	0	0	0	9	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	6
exon-XM_012191429.1-1	GENE_exon-XM_012191429.1-1	rna-XM_012191429.1	protein_coding	0	0	1	20	2	0	1	0	0	0	0	10	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	6
exon-XM_012191430.1-1	GENE_exon-XM_012191430.1-1	rna-XM_012191430.1	protein_coding	0	1	1	20	0	0	1	0	0	0	0	9	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	9
exon-XM_012191431.1-1	GENE_exon-XM_012191431.1-1	rna-XM_012191431.1	protein_coding	0	0	1	30	1	0	0	0	0	0	0	17	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	11
exon-XM_012191432.1-1	GENE_exon-XM_012191432.1-1	rna-XM_012191432.1	protein_coding	0	0	0	74	1	0	1	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59
exon-XM_012191433.1-1	GENE_exon-XM_012191433.1-1	rna-XM_012191433.1	protein_coding	0	0	0	99	0	0	8	0	0	0	0	10	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	80
exon-XM_012191434.1-1	GENE_exon-XM_012191434.1-1	rna-XM_012191434.1	protein_coding	0	3	1	100	1	0	3	0	0	0	0	59	0	0	7	1	0	0	0	0	0	0	0	0	0	0	3	30
exon-XM_012191435.1-1	GENE_exon-XM_012191435.1-1	rna-XM_012191435.1	protein_coding	1	0	0	49	0	0	0	0	0	0	0	24	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	23
exon-XM_012191436.1-1	GENE_exon-XM_012191436.1-1	rna-XM_012191436.1	protein_coding	1	2	4	41	2	0	0	0	0	0	0	28	0	0	1	4	0	0	1	0	0	0	0	0	0	0	2	11
exon-XM_012191437.1-1	GENE_exon-XM_012191437.1-1	rna-XM_012191437.1	protein_coding	0	2	4	42	2	0	0	0	0	0	0	28	0	0	1	4	0	0	0	0	0	0	0	0	0	0	2	11
exon-XM_012191438.1-1	GENE_exon-XM_012191438.1-1	rna-XM_012191438.1	protein_coding	0	3	1	49	3	0	7	0	0	0	0	11	0	0	1	1	0	0	0	0	0	0	0	0	0	0	3	27
exon-XM_012191439.1-1	GENE_exon-XM_012191439.1-1	rna-XM_012191439.1	protein_coding	0	4	4	48	0	0	0	0	0	0	0	24	0	0	1	4	0	0	0	0	0	0	0	0	0	0	4	23
exon-XM_012191440.1-1	GENE_exon-XM_012191440.1-1	rna-XM_012191440.1	protein_coding	0	4	0	42	0	1	5	0	0	0	0	7	0	0	3	0	0	0	0	0	1	0	0	0	0	0	2	28
exon-XM_012191441.1-1	GENE_exon-XM_012191441.1-1	rna-XM_012191441.1	protein_coding	0	4	0	42	0	1	5	0	0	0	0	7	0	0	3	0	0	0	0	0	1	0	0	0	0	0	2	28
exon-XM_012191442.1-1	GENE_exon-XM_012191442.1-1	rna-XM_012191442.1	protein_coding	0	2	0	20	0	0	1	0	0	0	0	6	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	13
exon-XM_012191443.1-1	GENE_exon-XM_012191443.1-1	rna-XM_012191443.1	protein_coding	0	2	0	14	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	8
exon-XM_012191444.1-1	GENE_exon-XM_012191444.1-1	rna-XM_012191444.1	protein_coding	2	0	2	7	0	0	0	0	0	0	0	3	1	0	3	3	0	0	0	2	1	0	0	0	0	0	0	3
exon-XM_012191445.1-1	GENE_exon-XM_012191445.1-1	rna-XM_012191445.1	protein_coding	0	0	1	10	0	0	0	0	0	0	0	8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
exon-XM_012191446.1-1	GENE_exon-XM_012191446.1-1	rna-XM_012191446.1	protein_coding	0	0	0	9	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
exon-XM_012191447.1-1	GENE_exon-XM_012191447.1-1	rna-XM_012191447.1	protein_coding	0	0	1	5	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
exon-XM_012191448.1-1	GENE_exon-XM_012191448.1-1	rna-XM_012191448.1	protein_coding	0	1	0	5	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	2
exon-XM_012191449.1-1	GENE_exon-XM_012191449.1-1	rna-XM_012191449.1	protein_coding	0	2	0	4	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	2
exon-XM_012191450.1-1	GENE_exon-XM_012191450.1-1	rna-XM_012191450.1	protein_coding	0	0	0	10	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
exon-XM_012191451.1-1	GENE_exon-XM_012191451.1-1	rna-XM_012191451.1	protein_coding	0	4	0	43	1	0	0	0	0	0	0	35	0	0	5	0	0	0	0	0	1	0	0	0	0	0	3	3
exon-XM_012191452.1-1	GENE_exon-XM_012191452.1-1	rna-XM_012191452.1	protein_coding	0	1	0	57	7	0	0	0	0	0	0	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	44
exon-XM_012191453.1-1	GENE_exon-XM_012191453.1-1	rna-XM_012191453.1	protein_coding	0	5	3	62	0	0	0	0	1	0	0	46	0	0	0	2	0	0	0	0	0	0	0	0	0	0	5	16
exon-XM_012191454.1-1	GENE_exon-XM_012191454.1-1	rna-XM_012191454.1	protein_coding	0	2	1	70	13	0	1	0	0	0	0	12	0	0	2	1	0	0	0	0	0	0	0	0	0	0	2	42
exon-XM_012191455.1-1	GENE_exon-XM_012191455.1-1	rna-XM_012191455.1	protein_coding	0	1	1	8	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	5
exon-XM_012191456.1-1	GENE_exon-XM_012191456.1-1	rna-XM_012191456.1	protein_coding	0	0	0	9	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
exon-XM_012191457.1-1	GENE_exon-XM_012191457.1-1	rna-XM_012191457.1	protein_coding	0	1	0	8	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	3
exon-XM_012191458.1-1	GENE_exon-XM_012191458.1-1	rna-XM_012191458.1	protein_coding	0	0	0	7	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
exon-XM_012191459.1-1	GENE_exon-XM_012191459.1-1	rna-XM_012191459.1	protein_coding	0	0	2	12	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	10
exon-XM_012191460.1-1	GENE_exon-XM_012191460.1-1	rna-XM_012191460.1	protein_coding	0	2	3	21	2	0	0	0	0	0	0	14	0	0	3	3	0	0	0	0	1	0	0	0	0	0	2	2
exon-XM_012191461.1-1	GENE_exon-XM_012191461.1-1	rna-XM_012191461.1	protein_coding	0	3	0	27	2	0	0	0	0	0	0	9	0	0	1	0	0	0	0	0	1	0	0	0	0	0	2	16
exon-XM_012191462.1-1	GENE_exon-XM_012191462.1-1	rna-XM_012191462.1	protein_coding	0	1	1	40	2	0	2	0	0	0	0	19	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	17
exon-XM_012191463.1-1	GENE_exon-XM_012191463.1-1	rna-XM_012191463.1	protein_coding	0	3	0	39	3	0	0	0	0	0	0	12	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	22
exon-XM_012191464.1-1	GENE_exon-XM_012191464.1-1	rna-XM_012191464.1	protein_coding	0	3	3	43	0	0	0	0	0	0	0	22	0	0	1	3	0	0	0	0	0	0	0	0	0	0	3	20
exon-XM_012191465.1-1	GENE_exon-XM_012191465.1-1	rna-XM_012191465.1	protein_coding	0	1	2	38	2	0	0	0	0	0	0	23	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	13
exon-XM_012191466.1-1	GENE_exon-XM_012191466.1-1	rna-XM_012191466.1	protein_coding	0	4	4	38	4	0	2	0	0	0	0	10	0	0	1	4	0	0	0	0	0	0	0	0	0	0	4	21
exon-XM_012191467.1-1	GENE_exon-XM_012191467.1-1	rna-XM_012191467.1	protein_coding	0	2	0	58	1	0	2	0	0	0	0	32	0	0	2	0	0	0	0	0	1	0	0	0	0	0	1	22
exon-XM_012191468.1-1	GENE_exon-XM_012191468.1-1	rna-XM_012191468.1	protein_coding	1	2	0	58	0	0	0	0	0	0	0	25	0	0	4	0	0	0	0	0	1	0	0	1	0	0	1	30
exon-XM_012191469.1-1	GENE_exon-XM_012191469.1-1	rna-XM_012191469.1	protein_coding	0	16	0	47	2	0	0	0	0	0	0	22	0	0	7	0	0	0	0	0	2	0	0	0	0	0	14	18
exon-XM_012191470.1-1	GENE_exon-XM_012191470.1-1	rna-XM_012191470.1	protein_coding	0	6	2	93	1	0	8	0	0	0	0	17	0	0	5	2	0	0	0	0	0	0	0	0	0	0	6	62
exon-XM_012191471.1-1	GENE_exon-XM_012191471.1-1	rna-XM_012191471.1	protein_coding	0	7	2	93	1	0	6	0	0	0	0	17	0	0	7	2	0	0	0	0	1	0	0	0	0	0	6	62
exon-XM_012191472.1-1	GENE_exon-XM_012191472.1-1	rna-XM_012191472.1	protein_coding	0	7	2	92	1	0	5	0	0	0	0	17	0	0	8	2	0	0	0	0	1	0	0	0	0	0	6	62
exon-XM_012191473.1-1	GENE_exon-XM_012191473.1-1	rna-XM_012191473.1	protein_coding	1	10	14	110	14	0	4	0	0	0	0	59	0	0	0	14	0	0	0	0	0	0	0	0	1	0	10	33
exon-XM_012191474.1-1	GENE_exon-XM_012191474.1-1	rna-XM_012191474.1	protein_coding	1	10	14	110	14	0	4	0	0	0	0	59	0	0	0	14	0	0	0	0	0	0	0	0	1	0	10	33
exon-XM_012191475.1-1	GENE_exon-XM_012191475.1-1	rna-XM_012191475.1	protein_coding	0	6	1	124	1	0	3	0	0	0	0	54	0	0	2	1	0	0	0	0	0	0	0	0	0	0	6	64
exon-XM_012191476.1-1	GENE_exon-XM_012191476.1-1	rna-XM_012191476.1	protein_coding	0	0	0	127	1	0	0	0	0	0	0	65	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	60
exon-XM_012191477.1-1	GENE_exon-XM_012191477.1-1	rna-XM_012191477.1	protein_coding	0	6	0	137	20	0	0	0	0	0	0	49	0	0	7	0	0	0	0	0	2	0	0	0	0	0	4	62
exon-XM_012191478.1-1	GENE_exon-XM_012191478.1-1	rna-XM_012191478.1	protein_coding	1	5	7	119	0	0	0	0	1	0	0	66	0	0	3	6	0	0	0	1	1	0	0	0	0	0	4	52
exon-XM_012191479.1-1	GENE_exon-XM_012191479.1-1	rna-XM_012191479.1	protein_coding	0	6	5	93	5	0	0	0	0	0	0	54	0	0	3	5	0	0	0	0	1	0	0	0	0	0	5	32
exon-XM_012191480.1-1	GENE_exon-XM_012191480.1-1	rna-XM_012191480.1	protein_coding	0	0	0	102	12	0	0	0	0	0	0	32	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	56
exon-XM_012191481.1-1	GENE_exon-XM_012191481.1-1	rna-XM_012191481.1	protein_coding	1	2	1	74	7	0	1	0	0	0	0	34	0	0	2	1	0	0	0	0	1	0	0	1	0	0	1	31
exon-XM_012191482.1-1	GENE_exon-XM_012191482.1-1	rna-XM_012191482.1	protein_coding	0	8	21	38	0	0	0	0	0	0	0	10	0	0	2	21	0	0	0	0	0	0	0	0	0	0	8	26
exon-XM_012191483.1-1	GENE_exon-XM_012191483.1-1	rna-XM_012191483.1	protein_coding	0	3	2	43	1	0	1	0	0	0	0	8	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	33
exon-XM_012191484.1-1	GENE_exon-XM_012191484.1-1	rna-XM_012191484.1	protein_coding	0	1	6	26	0	0	0	0	1	0	0	21	0	0	1	5	0	0	0	0	0	0	0	0	0	0	1	4
